filename, alert, drowsy
866_jpg.rf.5b26bd47a020bcc5e47e48eeeb921aa0.jpg, 1, 0
578_jpg.rf.5b0c211eca4878ea9127131cdc40388c.jpg, 1, 0
2251_jpg.rf.5b6f859cf72f107e3ea0fab44e5d23b3.jpg, 1, 0
105_jpg.rf.5ad0059e36321c92c90fdf73c8664f2e.jpg, 0, 1
205_jpg.rf.5abecbcc77a868b4f0abecc11f53f2b7.jpg, 0, 1
84_jpg.rf.5b9e8714f181ce4219f620af86004c95.jpg, 0, 1
1448_jpg.rf.5c57d1d39ecb42e1c322f0eca162c8fe.jpg, 1, 0
81_jpg.rf.5becfe461e8ea47a23f9c16f546820a6.jpg, 0, 1
177_jpg.rf.5b5f909805774eb1123803797165b955.jpg, 1, 0
529_jpg.rf.5c577245e562992a9912706c0920d7a7.jpg, 0, 1
311_jpg.rf.5b2054d9253c6a218fe4b27665524df1.jpg, 0, 1
525_jpg.rf.5b308433b26ce013a977935e17baa159.jpg, 1, 0
497_jpg.rf.5c5bdb9c09ac3328af28a47f50b4d651.jpg, 0, 1
27_jpg.rf.5c4d3e35bad8ded967af7bc128729752.jpg, 0, 1
170_jpg.rf.5b0f87e7a0d837b9698ec964349c40bc.jpg, 0, 1
1203_jpg.rf.5c6ebad29977ece0b4ce262851710520.jpg, 1, 0
141_jpg.rf.5c5ca74370cec60942644c8d5adfe141.jpg, 1, 0
2581_jpg.rf.5c7c2f02f614841535f79c8e63903684.jpg, 1, 0
2354_jpg.rf.5d5277d6368815b025a6c8686366a2cc.jpg, 1, 0
346_jpg.rf.5c880da46ad0500eb6e82cdd92eb9ef6.jpg, 0, 1
124_jpg.rf.5e151d57417842a4ecdb641e9f336b8f.jpg, 0, 1
1497_jpg.rf.5caa791bbc179cf0fd87d9e18c5b7b69.jpg, 1, 0
897_jpg.rf.5d4437c33b88142849168cb47c7d86ac.jpg, 1, 0
308_jpg.rf.5d600ce2a803240a86f4582938d76464.jpg, 0, 1
205_jpg.rf.5cf6df59f9ef6ae4bc0c965806572012.jpg, 0, 1
21_jpg.rf.5dbcf4833782dc1fd9475c9ec60fe1d2.jpg, 0, 1
358_jpg.rf.5cd9c9982aeb9331ffb6dd97c487d594.jpg, 0, 1
329_jpg.rf.5d933376c0a6270e1d6edfe90fa3d694.jpg, 0, 1
428_jpg.rf.5d93b23a6f5ab850e16f945bc7dc6b41.jpg, 0, 1
1451_jpg.rf.5dcceedf373f28b3e2f6abd0145e1130.jpg, 1, 0
638_jpg.rf.5dde023e0abaac902caeed4477f4e3e5.jpg, 1, 0
2011_jpg.rf.5e7f3524e5a0d7885fa523731bbe036e.jpg, 1, 0
1368_jpg.rf.5e7d182a0af4f2d0d78c1a010b15c9b9.jpg, 1, 0
568_jpg.rf.5d4133db4f88dab0c640005b43664534.jpg, 0, 1
594_jpg.rf.5d70c03da4ce1e2d987b118292a86721.jpg, 0, 1
622_jpg.rf.5d937a721358b6c9f5b08529acda99b9.jpg, 0, 1
661_jpg.rf.5ede24e80963c870a6ecd165ef4eac37.jpg, 0, 1
320_jpg.rf.5d4641a80ec324063be1c92a002cac1d.jpg, 0, 1
2254_jpg.rf.5e58c0a1e5ba4b5e2ac62c3b7df0eb13.jpg, 1, 0
1594_jpg.rf.5dc4f7e9d406f82e2d3a489451991481.jpg, 1, 0
635_jpg.rf.5d9703ee339cc27fd9291ce8175d0300.jpg, 0, 1
43_jpg.rf.5dfe544c65eea773d304b36c183a9726.jpg, 0, 1
2198_jpg.rf.5f28b8752b640dde11e68397d0a3d4b3.jpg, 1, 0
1867_jpg.rf.5ef8e9ea1dc1b310239f3e00f2d2324c.jpg, 1, 0
275_jpg.rf.5d99e69dbcd28489c3c065c423deef21.jpg, 0, 1
601_jpg.rf.5f41cd49c06b27041986435fc14f8d4a.jpg, 0, 1
1268_jpg.rf.5f72348aff89b6bc2237a7228b26db95.jpg, 1, 0
1771_jpg.rf.5f7db66dda1550fc8a29bbf960224721.jpg, 1, 0
1210_jpg.rf.60176c0dcf445aac27852a38f737004f.jpg, 1, 0
549_jpg.rf.601d956ec365f0ec18f0f4f9bca6f5bd.jpg, 0, 1
2124_jpg.rf.5f871af35ab02bdc8702bffa537a8c9c.jpg, 1, 0
1570_jpg.rf.6074b3d3e858593c9fc4ff06480d0da4.jpg, 1, 0
2372_jpg.rf.5fbf881b3b59b3f2e5a62ed07a4ed4e8.jpg, 1, 0
58_jpg.rf.609104efec300ff208ca2234340bb3fb.jpg, 0, 1
618_jpg.rf.5f9dbda317fbe3142bdd74cca0ca90b0.jpg, 1, 0
129_jpg.rf.602e5d88b25bdff6f9b29d84b3231ff7.jpg, 0, 1
1630_jpg.rf.5fd79624aa71c021c47a69b322bf6775.jpg, 1, 0
289_jpg.rf.60428c11a1d82dde4e3f2ee2c9e8b95c.jpg, 0, 1
629_jpg.rf.60ab9b9303b3e72d81dab5d6b31c74ae.jpg, 0, 1
1042_jpg.rf.610f7e9f8d31bd8ef381c715467b294e.jpg, 1, 0
198_jpg.rf.60e49445aba3f560173bc454f34d0286.jpg, 0, 1
114_jpg.rf.609ed3620255148699a1490a24b852f3.jpg, 1, 0
573_jpg.rf.6058f8064a5a771d7667621e6f2b850d.jpg, 0, 1
193_jpg.rf.603e1eb3235f77b1b8fc7455ba8cff01.jpg, 0, 1
672_jpg.rf.60ecd45936553a2537fe4af34e8bf604.jpg, 0, 1
315_jpg.rf.6099dcbf1b6b253f70d7af5d5bf3cbc4.jpg, 1, 0
48_jpg.rf.6148d89068de861eca3144467144713c.jpg, 0, 1
417_jpg.rf.6059dee1827fcf17f548c091328c0405.jpg, 1, 0
456_jpg.rf.61301bfb75f8b92909ad4fdb9655d578.jpg, 0, 1
2008_jpg.rf.615f3e352b9a1d2a255d4a29ffc91a40.jpg, 1, 0
664_jpg.rf.61341d162acc5bb9c83ced3d0851d911.jpg, 0, 1
1593_jpg.rf.6159680aad0e9a4a5bb81325d5a4ffa3.jpg, 1, 0
389_jpg.rf.613a6699506250848cdd3272f69c1850.jpg, 0, 1
340_jpg.rf.60d4d227966ca6954a79539bf6b94d53.jpg, 0, 1
994_jpg.rf.6198a0ad95feb4684058533f7fd9a595.jpg, 1, 0
2012_jpg.rf.6171bb7b33879508a8886823faa6506c.jpg, 1, 0
2470_jpg.rf.618b20312d5b64ac9be169151e8080d7.jpg, 1, 0
443_jpg.rf.60a78004a77ed79c450808bd125b8669.jpg, 1, 0
448_jpg.rf.622d79929beff39efee3109ef50d8545.jpg, 0, 1
177_jpg.rf.61ac9555f4163144a99878b7805c7547.jpg, 1, 0
601_jpg.rf.61907683c256c22b39d08e24195fb5e0.jpg, 0, 1
339_jpg.rf.62603b1f953c14b050fac9d40c5f31d5.jpg, 0, 1
437_jpg.rf.61c243edeba7d4c1427a876492650275.jpg, 0, 1
164_jpg.rf.6245752f00ef3316ee05f31e0845b215.jpg, 0, 1
2288_jpg.rf.61db5d86aaa9eb701815b75b78cb8d59.jpg, 1, 0
5_jpg.rf.62a6e346b6c5f3c3451be0263ef9180b.jpg, 0, 1
2129_jpg.rf.6257648d6821340c1cba2a2b172023b3.jpg, 1, 0
439_jpg.rf.61a6ffcdd97a340bc5f0184721d29157.jpg, 0, 1
83_jpg.rf.62932a5031cfb034b16b2ebea05748ad.jpg, 0, 1
379_jpg.rf.616d8df3abd10b6abe5a810f4dc5efaf.jpg, 0, 1
726_jpg.rf.85d0478dcaa9679af7bf0e162b91d989.jpg, 1, 0
347_jpg.rf.870113fa6b5c08a0218c33ddfd56471e.jpg, 0, 1
1282_jpg.rf.86d07b8b9828fe672c8644db38ae899c.jpg, 1, 0
724_jpg.rf.8672c86999a8cf94f99b2e7fb398d093.jpg, 0, 1
284_jpg.rf.86e1d04b5028ff05cf0a3cc5e9750f43.jpg, 0, 1
596_jpg.rf.87af0ef160c89222ea892ab1fb362b0c.jpg, 0, 1
1498_jpg.rf.864a02117ea7fa95b3c122afa179e2ed.jpg, 1, 0
2350_jpg.rf.8649754b7156d2fa973215d00b690a1c.jpg, 1, 0
86_jpg.rf.86d1cf8853223588bf9049890cafee89.jpg, 0, 1
617_jpg.rf.87f2d5f488dd8a1d3f7491f8ab393dde.jpg, 1, 0
2403_jpg.rf.86216d27347d9f2d9e45b74e1aece1f1.jpg, 1, 0
359_jpg.rf.8702ca1017c6ffd33eefa638e0e49e27.jpg, 0, 1
619_jpg.rf.85e7dd56860c6938d8fb6287dde6d557.jpg, 0, 1
339_jpg.rf.877c6d253a4d9d998d17e1e3a0909234.jpg, 0, 1
317_jpg.rf.87acf36bd8012e234fca6e6029fe32f6.jpg, 0, 1
1893_jpg.rf.874b62345e2f5fcde75dbe323f0bdb1b.jpg, 1, 0
866_jpg.rf.87c4dbecc63e8c4f4d26cdde009f07a4.jpg, 1, 0
2410_jpg.rf.86f7cdb49c86795c69eea82ca772304d.jpg, 1, 0
933_jpg.rf.86630673a0b1c5acace23a6620e22c02.jpg, 1, 0
524_jpg.rf.8617339db84c3bdd502fa4aa976942a2.jpg, 0, 1
279_jpg.rf.865843852e4d9e2da2f54a4d1b25b0ca.jpg, 0, 1
851_jpg.rf.87123ce16308f53914050779445c2b54.jpg, 1, 0
410_jpg.rf.87f066f484e27b8bfc1224aa1a853703.jpg, 0, 1
229_jpg.rf.871b9095f19235da0ed81c678ab5d6ab.jpg, 1, 0
1007_jpg.rf.8631ecb751bec92de0d08400d58be6e0.jpg, 1, 0
388_jpg.rf.88176b424da3f7098399a771750aab7e.jpg, 0, 1
2298_jpg.rf.888ff59057e0ae554966ab93bc3fb753.jpg, 1, 0
689_jpg.rf.8838422960cfbd6f6f88e7c91f50399a.jpg, 0, 1
523_jpg.rf.8953194d97aaaf366f36ce93e2770eb4.jpg, 0, 1
351_jpg.rf.8818d7c084a583ef88baae3e59d18a54.jpg, 0, 1
2_jpg.rf.8854d7f96eb5339eb93a036fda4e2bbf.jpg, 0, 1
391_jpg.rf.897671cb13ab327779582ccab7d5cadc.jpg, 0, 1
2433_jpg.rf.88494763e6c1d472318d67599096ba1b.jpg, 1, 0
696_jpg.rf.88afc2782ef634becffe0835147d63e2.jpg, 0, 1
367_jpg.rf.886145ae6f2605e59f0c848c9ed9ccb0.jpg, 0, 1
711_jpg.rf.8985f43b90228b065fcc588c66ab7d30.jpg, 0, 1
28_jpg.rf.88b7ba4e6f1812b4078686878459ff6f.jpg, 0, 1
713_jpg.rf.8811cf52b0bc107b769e09a291271264.jpg, 0, 1
1899_jpg.rf.883fb9de46f28d2a817f241c133a5f96.jpg, 1, 0
1736_jpg.rf.88c8b264fa5649ce4ddc781cad009143.jpg, 1, 0
1498_jpg.rf.8a0ec3ce5f27140577510b982c29b4ec.jpg, 1, 0
371_jpg.rf.88d0053e464e1bfa85a0a6a12b605e49.jpg, 1, 0
616_jpg.rf.89a53736bd966fadaefc685797759875.jpg, 1, 0
606_jpg.rf.8a380f307cbc7b6a20094880e2fc03cc.jpg, 0, 1
626_jpg.rf.88475154c3d8f0d3759b99adce377dd4.jpg, 0, 1
273_jpg.rf.8979ebe799516b369aeea0bd5fb9cc19.jpg, 0, 1
314_jpg.rf.89ea2a020c41af0f54ccd3508d457540.jpg, 0, 1
1880_jpg.rf.89d60c7f5af74c8bfb7379afe6fff95a.jpg, 1, 0
18_jpg.rf.8a0d0bea576859f116d905cb8b322c85.jpg, 0, 1
79_jpg.rf.8a4cfd9bc80f281ed6bf536d684835d3.jpg, 0, 1
2091_jpg.rf.89e03bf13b1e521b4b750160a748e858.jpg, 1, 0
2136_jpg.rf.8877b5d66b2f9b30404fc793c46c88f2.jpg, 1, 0
51_jpg.rf.8a6f44d659d9db260469949ad88cd90b.jpg, 1, 0
56_jpg.rf.8af36480985ae2641dca38f4393d92c1.jpg, 1, 0
1891_jpg.rf.8ac4272a5d256dfed13c4cbecc6b3346.jpg, 1, 0
375_jpg.rf.8a87de7fc93b530ed02a7b2683e8f8a3.jpg, 0, 1
123_jpg.rf.8aa27333a9e0bc1fb197a6807c5e6dc2.jpg, 0, 1
632_jpg.rf.8aa9ef3473e20e1160ecdeecf09ac721.jpg, 0, 1
54_jpg.rf.8abd54f03a5238996be3410a659d868c.jpg, 0, 1
675_jpg.rf.8baf3ea796fdd7c61a54e3a59370a69c.jpg, 0, 1
259_jpg.rf.8b9a363af11cc3b501c0e53967e5c0a0.jpg, 0, 1
687_jpg.rf.8b025074a96611a2db39cd18f0f30438.jpg, 0, 1
375_jpg.rf.8b1f5389942dfc285c1423c650db4f8f.jpg, 0, 1
147_jpg.rf.8bb8b128d8e34e2a6cf96c73f3babd3f.jpg, 1, 0
223_jpg.rf.8a70f36d096125e5004787f066de4b46.jpg, 0, 1
345_jpg.rf.8bf75454fb0768f6ff66393a71359a5a.jpg, 0, 1
779_jpg.rf.8b32544a8939df09387a81c09447ca72.jpg, 1, 0
247_jpg.rf.8bba39e05c0c16dc352bb9368e7f55a9.jpg, 0, 1
2396_jpg.rf.8befb78e8f36b9e88fa38138b167275c.jpg, 1, 0
1493_jpg.rf.8b95816d53964b6172a217a160197203.jpg, 1, 0
439_jpg.rf.8b7c89c47bf628cb886779770d1bc0ad.jpg, 1, 0
1986_jpg.rf.8abd6173eb7cb41ce1d441e28eebc3be.jpg, 1, 0
501_jpg.rf.8be874e6029a75859ba7c878cc825243.jpg, 1, 0
314_jpg.rf.8c04c3c34b4e9dff72da9f9026ca9435.jpg, 1, 0
172_jpg.rf.8bde907a995a72eb4f4a4531a8d71fe1.jpg, 0, 1
2344_jpg.rf.8c1072c0d9a807a66d6de5730a5e0b02.jpg, 1, 0
2068_jpg.rf.8c59fd7a7a27ec818ce1b1fb6f1313aa.jpg, 1, 0
490_jpg.rf.8c8b5d5573844764f90233f328d5b355.jpg, 1, 0
233_jpg.rf.8cfe17d4b75acbcd30608b0de472b3ab.jpg, 0, 1
340_jpg.rf.8c9a487886a7d71587828baa50bd94b3.jpg, 0, 1
1114_jpg.rf.8e60ad3147e53f8e0aa4ef4a05866ecd.jpg, 1, 0
1210_jpg.rf.8c9e306b65f70d61ca363dcb218ad7ba.jpg, 1, 0
44_jpg.rf.8e0612e6666322608474166adb734a3f.jpg, 0, 1
68_jpg.rf.8e8acf5ad0c4b80e12dd81a059cfdd1a.jpg, 0, 1
693_jpg.rf.8e0a50e8691da63cc08dcc5373124fbc.jpg, 0, 1
147_jpg.rf.8eb457c46ee328887933af59b8467e2c.jpg, 0, 1
1246_jpg.rf.8cf67005e34e8f63483f9c30349fd78d.jpg, 1, 0
226_jpg.rf.8ea94a0c995909c65700fbf6a45e4e0f.jpg, 0, 1
1783_jpg.rf.8d590225050f017c7ce14c54e04c6b0a.jpg, 1, 0
919_jpg.rf.8e90d7e3c01179143f44d765513386a8.jpg, 1, 0
303_jpg.rf.8e7d0262a4a9fb8415ecea88fba0d0f4.jpg, 0, 1
334_jpg.rf.8f204549d8c02814a1acad7256bdf626.jpg, 0, 1
255_jpg.rf.8cdbfe7b1624bb7e6c5aa453c13efdfc.jpg, 1, 0
840_jpg.rf.8e1968a8535b3ad161346dffe1e5cfa2.jpg, 1, 0
553_jpg.rf.8d8fd7feff3934832bce3df5364a4860.jpg, 0, 1
436_jpg.rf.8f36ae0993440806bd597336dba01e32.jpg, 1, 0
1202_jpg.rf.8f253b5633a73ae716b20f7650b44c22.jpg, 1, 0
2479_jpg.rf.8f8cedcddeaea50a42d32c2470fc43ce.jpg, 1, 0
205_jpg.rf.8f105c06c28889696c39bc261a9624a4.jpg, 1, 0
135_jpg.rf.8db889f04a071e73ce94c75411766823.jpg, 0, 1
1496_jpg.rf.8f92ef23cd8306f4704a05a03d812ef4.jpg, 1, 0
470_jpg.rf.8e6734ba5cbc3ab42bdbee82a94b5268.jpg, 0, 1
355_jpg.rf.8d0fce575dc72b7414d506ee76df085f.jpg, 0, 1
1033_jpg.rf.8fa2b17cee074467f7345e6246f03b30.jpg, 1, 0
1128_jpg.rf.8f9a90b0430a91e4c64801e931fd68c2.jpg, 1, 0
2062_jpg.rf.90774a7866cce704e19a1bb3bc42bd1b.jpg, 1, 0
139_jpg.rf.8fa2ac0424ce86992868a42908aba309.jpg, 0, 1
1459_jpg.rf.8f97c3b016723226d4a466adb85cede4.jpg, 1, 0
2010_jpg.rf.910288eb5b4889a23133a8d8f0770911.jpg, 1, 0
1598_jpg.rf.9066309c4d7f6e179a900e80d6127c66.jpg, 1, 0
1460_jpg.rf.90ee54b3691919920e643ebd9cfef807.jpg, 1, 0
998_jpg.rf.906c5260d2a7b4be40e3990893a07df0.jpg, 1, 0
448_jpg.rf.90413b8b167a77683bc07c8ef44a64a4.jpg, 0, 1
931_jpg.rf.90c994b8850a6449556380b544aa87ec.jpg, 1, 0
1006_jpg.rf.8ff14173beec7ab82ed06a3e8b07c566.jpg, 1, 0
2609_jpg.rf.9008b37f7abd5d14a2e6ed8064b42eb0.jpg, 1, 0
64_jpg.rf.91597b7d8086a053160daeb3a593cd2d.jpg, 0, 1
501_jpg.rf.90c4c615f6b29cb0dbabb2060400184f.jpg, 1, 0
2346_jpg.rf.91091a699a976cea59a7b66cd584a29b.jpg, 1, 0
1740_jpg.rf.91131ef47c71861ff5ea2440caf8e75d.jpg, 1, 0
123_jpg.rf.905cb88c8593318f46732c33ac30efc4.jpg, 0, 1
613_jpg.rf.90cd29b75c17539424e451f596d27134.jpg, 1, 0
1913_jpg.rf.913fc8ef57a4f4623107886c74262445.jpg, 1, 0
2399_jpg.rf.90d781e7f9ec11043fbabcb6ade4cea2.jpg, 1, 0
2590_jpg.rf.915e295bca0d893c584ee057315d8682.jpg, 1, 0
2217_jpg.rf.91646c3b7584a1860b80b478a216a2d6.jpg, 1, 0
619_jpg.rf.916d8ead3def7f0b9cd2d9065dca3981.jpg, 1, 0
709_jpg.rf.912e2181e3b682a61f27b27816da2912.jpg, 0, 1
2129_jpg.rf.9194f9c0e3676371ee7592c5e6737cba.jpg, 1, 0
114_jpg.rf.91d67ac3914807844f80cb9a32f1cbbc.jpg, 1, 0
226_jpg.rf.91b7930071b6f8bb30ab3da09d84b81d.jpg, 1, 0
2586_jpg.rf.9202579be4cdfe6f29f739d3343a6f27.jpg, 1, 0
253_jpg.rf.925ef2dd454a8a938e8d553112b581cb.jpg, 0, 1
551_jpg.rf.92557fea9b0d9c8164921cc90fdc6529.jpg, 1, 0
316_jpg.rf.91afc67f5cc2fa5ae0c5505ba3ed5d8c.jpg, 0, 1
114_jpg.rf.9235b05b88d8f052d6157eab5b5c6a71.jpg, 1, 0
88_jpg.rf.921a15d794f79cbe22ad3b5df467eac5.jpg, 0, 1
198_jpg.rf.91f74e598a388cefda657eb5f550fc71.jpg, 0, 1
455_jpg.rf.92023038caa71d6994329f9983aa2865.jpg, 0, 1
539_jpg.rf.91caddd3939683cfeebf099b4161424b.jpg, 0, 1
1139_jpg.rf.932437979f83d43f18689500d7f42630.jpg, 1, 0
177_jpg.rf.9178c701fc2971eac6423f833a321b8f.jpg, 0, 1
2539_jpg.rf.91cb3673b7ed2c70d62a71f8aee74232.jpg, 1, 0
321_jpg.rf.929c9fe28916a7c44d8a7e96e752c330.jpg, 0, 1
998_jpg.rf.92a678d438981b1314c22822179fb15e.jpg, 1, 0
723_jpg.rf.8fddf76ff337d231ec596e7382c5fdd9.jpg, 0, 1
2014_jpg.rf.9341c6848bfc1d3647d80011bd31addb.jpg, 1, 0
1778_jpg.rf.92e5c0d17a626646f6d146c9e987f609.jpg, 1, 0
476_jpg.rf.9376cd726ce84800689013f02b94fb72.jpg, 0, 1
2251_jpg.rf.9364530aca31a1b7a95eb21c2dcd2c7e.jpg, 1, 0
1282_jpg.rf.9313509feea928f4abdd6252cd0b4b03.jpg, 1, 0
1208_jpg.rf.931c0571826b02aa9de7bc43e7c000da.jpg, 1, 0
578_jpg.rf.92f946cf2d1fd6e14ab0115c102b6b01.jpg, 1, 0
2132_jpg.rf.924bd3546c3be89471ee1dbf56dcd8b1.jpg, 1, 0
172_jpg.rf.933ac389939d169670223aa29768e286.jpg, 0, 1
371_jpg.rf.9384979e11b1982b2ef6dd76bed98134.jpg, 0, 1
167_jpg.rf.949e628f7a707eb04c9b64e3dd58182a.jpg, 0, 1
1319_jpg.rf.938b0749b5203105d051be7ddce3a41e.jpg, 1, 0
725_jpg.rf.94645350a5dd4029d729ef4c45377133.jpg, 1, 0
702_jpg.rf.942482b7dcc77714b8f76dd0a0f53642.jpg, 1, 0
1574_jpg.rf.93b715731c647c627ee747e3166f05df.jpg, 1, 0
105_jpg.rf.939c87f3764d5c4731fb92bbfbe53e4d.jpg, 0, 1
2057_jpg.rf.942d561e5d0b3b477c9b81ef06ed97d4.jpg, 1, 0
314_jpg.rf.95202efe87fc33baab3b4f08da49a4e1.jpg, 1, 0
2536_jpg.rf.93d72d09b347716d4689edaec1d9bad1.jpg, 1, 0
898_jpg.rf.947456748c30610ab6b17f63a9a688cf.jpg, 1, 0
755_jpg.rf.951323dfa153e457a3246d6ed901a595.jpg, 1, 0
174_jpg.rf.941b90c2a850c8564cb9cce3fab5aae9.jpg, 0, 1
2603_jpg.rf.93ad7e82e96512ff80a1c9e4fbd393e2.jpg, 1, 0
2463_jpg.rf.93b30bdc879bf89edeeddd8d91ae4759.jpg, 1, 0
238_jpg.rf.94a21e98616772a8c736c74c61bc75a3.jpg, 0, 1
226_jpg.rf.93c4e0312c3aece662e55971b6e4dd00.jpg, 1, 0
691_jpg.rf.954c4ae4304b5ba04de8f95b646bfa4d.jpg, 0, 1
85_jpg.rf.93c1978ade54742fd71ea5bb0bda5469.jpg, 0, 1
625_jpg.rf.958413d4dab4c1ea8e53f5c47f9375c5.jpg, 0, 1
1462_jpg.rf.945fb92e79320f50fd536d3fd2ad3851.jpg, 1, 0
517_jpg.rf.956f6896315bcaed7c40a17ef091d3ef.jpg, 0, 1
676_jpg.rf.94d38311d5ef01e99384c8d73c7bb55c.jpg, 0, 1
656_jpg.rf.95591e2b0bcf7ed9be70958ff1c89132.jpg, 0, 1
616_jpg.rf.9460485486090855c20d759dd877e738.jpg, 0, 1
120_jpg.rf.95b63fd8147ba0c0d556c9e8c26045b9.jpg, 0, 1
830_jpg.rf.951a6541b9e66e058f45aedf164a3583.jpg, 1, 0
464_jpg.rf.9597fc5e9d35e8ddeb8eb6b7cdafeb46.jpg, 0, 1
135_jpg.rf.95b7b67cac29545d7dd3f68dab934c53.jpg, 0, 1
1357_jpg.rf.9649a586d7592ac976009bbe07cccb73.jpg, 1, 0
605_jpg.rf.9664a3063b62ebcbcea3356a9de4ddac.jpg, 0, 1
2409_jpg.rf.963f4698c9c54024cde9acb04b20c97c.jpg, 1, 0
853_jpg.rf.95d7c76b74300c89c5d151e20842df76.jpg, 1, 0
1766_jpg.rf.969806d727033f6028c8f2b7185e2ee0.jpg, 1, 0
670_jpg.rf.95f27d3250b0c6e58ad0b7be1790c385.jpg, 0, 1
957_jpg.rf.964a4b0294539fa863c530aaeb7832dd.jpg, 1, 0
466_jpg.rf.96c10f8a8eb80838586525e2dc7c9e23.jpg, 1, 0
1004_jpg.rf.977f463ada8e9075203f8214179c9b73.jpg, 1, 0
502_jpg.rf.96d31b37784ef72e5758b5bb450ba19d.jpg, 1, 0
292_jpg.rf.96fdfbfaf06cb4369af7b14d098f088e.jpg, 0, 1
1857_jpg.rf.979cbf61ac7fcb78f26c38235171a207.jpg, 1, 0
1463_jpg.rf.9794471ba0dc3ffd38a7efbe3ebd56e9.jpg, 1, 0
544_jpg.rf.9792762078e40ba962daa26cf848ac20.jpg, 0, 1
237_jpg.rf.97cdfb59c8b5e6bbb72a405791482da0.jpg, 0, 1
781_jpg.rf.971fa1317e8beeac61564c8a406ab7dd.jpg, 1, 0
2152_jpg.rf.9637f217deef47bfdc24097552c70afb.jpg, 1, 0
291_jpg.rf.96be1851e0c7cb4d8a7ae273270513b6.jpg, 0, 1
532_jpg.rf.95de4bb02b6e8f1f93869208db6bf596.jpg, 0, 1
704_jpg.rf.96377ffbbdbc7edc0651e2e67ff07463.jpg, 0, 1
2330_jpg.rf.96e7b1f024febb2bf0c3da6eda43f129.jpg, 1, 0
1201_jpg.rf.977c0ebb878c47bfe9abd1e45864ad88.jpg, 1, 0
602_jpg.rf.97dd7b5df16a7f422a33cf8eb20901cd.jpg, 1, 0
1871_jpg.rf.95e36cfa41f8c8f4d94dc37941f609a0.jpg, 1, 0
2220_jpg.rf.97df08d337c29a1b94a0a2c0c75026af.jpg, 1, 0
633_jpg.rf.97e314ca599352715d03960764995816.jpg, 0, 1
417_jpg.rf.982b0cf61adba9d033b72e663a3dacb7.jpg, 1, 0
295_jpg.rf.971f70f36a5cb9506c89367149a85899.jpg, 1, 0
991_jpg.rf.98161070afa7ca306689fbec0032fc9d.jpg, 1, 0
1879_jpg.rf.985e02e8a82d588cda330afa6c28003a.jpg, 1, 0
1507_jpg.rf.9867c99ff9e8b5f7a01c6cf613c1350c.jpg, 1, 0
27_jpg.rf.97e79184a416091bfe3a65b40c7271c9.jpg, 0, 1
2537_jpg.rf.991b78e3a117d5c6a45e45c9b1f018c2.jpg, 1, 0
932_jpg.rf.989ee3b3a95246466b8dc57736e5af0d.jpg, 1, 0
154_jpg.rf.9893129bfbf3f3c9066f429150fca4d0.jpg, 0, 1
1371_jpg.rf.980cd67385d0565fe23ea67c381ebb89.jpg, 1, 0
2012_jpg.rf.97edd359fffdf86cb37ec4cfd200c2f1.jpg, 1, 0
503_jpg.rf.988613e1a83db5e03198090d479e1e3d.jpg, 0, 1
547_jpg.rf.98ede960bba4bab325cbf813536668f6.jpg, 1, 0
1507_jpg.rf.98f13c4eca18c3802f9820c6df4bbe03.jpg, 1, 0
1764_jpg.rf.9846efe5c113dbe56a9d7c0be7883496.jpg, 1, 0
1378_jpg.rf.990a2d6d0ce5829d5182878765fab233.jpg, 1, 0
459_jpg.rf.99457ba0dcb35660e469df7a16c1f3ff.jpg, 0, 1
118_jpg.rf.9860edd7d6b3ab277b07a54926778259.jpg, 0, 1
573_jpg.rf.98d2c96f9438cb4b0893204750cd3644.jpg, 1, 0
1781_jpg.rf.98450f527b9bfbb83f41dd2343e39bac.jpg, 1, 0
2092_jpg.rf.99a59f9e50329dd9a91514f79d9ec272.jpg, 1, 0
1898_jpg.rf.997d980c7f707fad0019d3300e9c8b35.jpg, 1, 0
1898_jpg.rf.9807b4ddc8e24e59353dc2e716524645.jpg, 1, 0
1074_jpg.rf.9948a236351e081b3aea42309a768360.jpg, 1, 0
725_jpg.rf.99469e77db4a5e3ab5fdfc8eea14474e.jpg, 0, 1
557_jpg.rf.995faa6ce72c468c1c810bf353712182.jpg, 0, 1
504_jpg.rf.993ecbcccc734c399bf17255d46406e0.jpg, 0, 1
2409_jpg.rf.99a6f736b06535b22e622255f3d12973.jpg, 1, 0
1964_jpg.rf.99e86945fea620accac64884a220091d.jpg, 1, 0
100_jpg.rf.99ceaebaa85371b32574c824f278b05c.jpg, 0, 1
702_jpg.rf.9ab8e85bdc7f04dc758f76580674f83a.jpg, 1, 0
2229_jpg.rf.9a924bf80d8a2a42afb2d81105b6800b.jpg, 1, 0
547_jpg.rf.9a6cda9006742d6f3a9a3d80c09a5544.jpg, 0, 1
1074_jpg.rf.9a5fd997599dbcd37be3b619c90a1c73.jpg, 1, 0
127_jpg.rf.9a3ddab3ac7c6409001298a9cc5991f9.jpg, 0, 1
568_jpg.rf.9b74a869dd9b350cf9e6d0245a7695ac.jpg, 0, 1
1932_jpg.rf.9a865c40e009eb5884dae7cfdf152457.jpg, 1, 0
1411_jpg.rf.9b5dc8e518e8b0efa3cb7389c19bc9dd.jpg, 1, 0
682_jpg.rf.9c6de3deb53d4cb7bac6f807f113d51a.jpg, 0, 1
522_jpg.rf.9cd11cd03a596440384d2dbd949b7bb3.jpg, 1, 0
